model,cue_family,cue_group,cue_display,issue_id,n_pairs,base_liberal,base_neutral,base_conservative,cue_liberal,cue_neutral,cue_conservative,delta_liberal_pp,delta_neutral_pp,delta_conservative_pp
llama,implicit_political,blue_state,Blue state,CC25_323a,105,0.8857142857142857,0.11428571428571428,0.0,0.8857142857142857,0.11428571428571428,0.0,0.0,0.0,0.0
llama,implicit_political,blue_state,Blue state,CC25_323b,105,0.3238095238095238,0.4857142857142857,0.19047619047619047,0.49523809523809526,0.4095238095238095,0.09523809523809523,17.142857142857142,-7.6190476190476195,-9.523809523809524
llama,implicit_political,blue_state,Blue state,CC25_323c,105,0.6666666666666666,0.3333333333333333,0.0,0.7333333333333333,0.26666666666666666,0.0,6.666666666666665,-6.666666666666665,0.0
llama,implicit_political,blue_state,Blue state,CC25_323d,105,0.9428571428571428,0.05714285714285714,0.0,0.9333333333333333,0.06666666666666667,0.0,-0.952380952380949,0.9523809523809524,0.0
llama,implicit_political,blue_state,Blue state,CC25_321d,105,0.41904761904761906,0.4380952380952381,0.14285714285714285,0.5428571428571428,0.3619047619047619,0.09523809523809523,12.380952380952376,-7.6190476190476195,-4.761904761904762
llama,implicit_political,blue_state,Blue state,CC25_321e,105,0.4666666666666667,0.4857142857142857,0.047619047619047616,0.29523809523809524,0.5047619047619047,0.2,-17.142857142857142,1.9047619047619035,15.238095238095239
llama,implicit_political,blue_state,Blue state,CC25_326a,105,0.7619047619047619,0.23809523809523808,0.0,0.8476190476190476,0.1523809523809524,0.0,8.571428571428575,-8.57142857142857,0.0
llama,implicit_political,blue_state,Blue state,CC25_326b,105,0.8666666666666667,0.13333333333333333,0.0,0.8761904761904762,0.12380952380952381,0.0,0.952380952380949,-0.9523809523809518,0.0
llama,implicit_political,blue_state,Blue state,CC25_326c,105,0.8761904761904762,0.12380952380952381,0.0,0.8476190476190476,0.1523809523809524,0.0,-2.857142857142858,2.857142857142858,0.0
llama,implicit_political,blue_state,Blue state,CC25_340d,105,0.4666666666666667,0.4380952380952381,0.09523809523809523,0.5333333333333333,0.3523809523809524,0.11428571428571428,6.666666666666665,-8.57142857142857,1.9047619047619049
llama,implicit_political,blue_state,Blue state,CC25_343a,99,0.5656565656565656,0.3838383838383838,0.050505050505050504,0.5151515151515151,0.43434343434343436,0.050505050505050504,-5.05050505050505,5.0505050505050555,0.0
llama,implicit_political,blue_state,Blue state,CC25_343b,105,0.5333333333333333,0.3333333333333333,0.13333333333333333,0.5619047619047619,0.29523809523809524,0.14285714285714285,2.857142857142858,-3.809523809523807,0.9523809523809518
llama,implicit_political,blue_state,Blue state,CC25_343c,105,0.8761904761904762,0.11428571428571428,0.009523809523809525,0.8952380952380953,0.10476190476190476,0.0,1.904761904761909,-0.9523809523809518,-0.9523809523809524
llama,implicit_political,blue_state,Blue state,CC25_326d,105,0.5714285714285714,0.37142857142857144,0.05714285714285714,0.7333333333333333,0.24761904761904763,0.01904761904761905,16.19047619047619,-12.380952380952381,-3.8095238095238093
llama,implicit_political,blue_state,Blue state,CC25_326e,105,0.6952380952380952,0.29523809523809524,0.009523809523809525,0.6095238095238096,0.37142857142857144,0.01904761904761905,-8.571428571428562,7.6190476190476195,0.9523809523809524
gpt56terra,implicit_political,blue_state,Blue state,CC25_324,35,0.5428571428571428,0.45714285714285713,0.0,0.6285714285714286,0.37142857142857144,0.0,8.571428571428575,-8.57142857142857,0.0
gpt56terra,implicit_political,blue_state,Blue state,CC25_321a,35,0.42857142857142855,0.5714285714285714,0.0,0.5142857142857142,0.4857142857142857,0.0,8.57142857142857,-8.57142857142857,0.0
gpt56terra,implicit_political,blue_state,Blue state,CC25_321b,35,0.37142857142857144,0.45714285714285713,0.17142857142857143,0.4,0.4,0.2,2.857142857142858,-5.714285714285711,2.857142857142858
gpt56terra,implicit_political,blue_state,Blue state,CC25_321c,35,0.8,0.2,0.0,0.8285714285714286,0.17142857142857143,0.0,2.857142857142858,-2.857142857142858,0.0
gpt56terra,implicit_political,blue_state,Blue state,CC25_323a,35,0.8285714285714286,0.17142857142857143,0.0,0.8571428571428571,0.14285714285714285,0.0,2.857142857142847,-2.857142857142858,0.0
gpt56terra,implicit_political,blue_state,Blue state,CC25_323b,35,0.08571428571428572,0.6857142857142857,0.22857142857142856,0.11428571428571428,0.4857142857142857,0.4,2.8571428571428568,-20.0,17.142857142857146
gpt56terra,implicit_political,blue_state,Blue state,CC25_323c,35,0.6857142857142857,0.3142857142857143,0.0,0.6,0.34285714285714286,0.05714285714285714,-8.571428571428575,2.857142857142858,5.714285714285714
gpt56terra,implicit_political,blue_state,Blue state,CC25_323d,35,0.9428571428571428,0.05714285714285714,0.0,0.9428571428571428,0.05714285714285714,0.0,0.0,0.0,0.0
gpt56terra,implicit_political,blue_state,Blue state,CC25_321d,35,0.5428571428571428,0.37142857142857144,0.08571428571428572,0.5142857142857142,0.4,0.08571428571428572,-2.857142857142858,2.857142857142858,0.0
gpt56terra,implicit_political,blue_state,Blue state,CC25_321e,35,0.6285714285714286,0.3142857142857143,0.05714285714285714,0.6,0.34285714285714286,0.05714285714285714,-2.857142857142858,2.857142857142858,0.0
gpt56terra,implicit_political,blue_state,Blue state,CC25_326a,35,0.8571428571428571,0.14285714285714285,0.0,0.8285714285714286,0.17142857142857143,0.0,-2.857142857142847,2.857142857142858,0.0
gpt56terra,implicit_political,blue_state,Blue state,CC25_326b,35,0.8571428571428571,0.14285714285714285,0.0,0.9142857142857143,0.08571428571428572,0.0,5.714285714285716,-5.7142857142857135,0.0
gpt56terra,implicit_political,blue_state,Blue state,CC25_326c,35,0.9142857142857143,0.08571428571428572,0.0,0.9428571428571428,0.05714285714285714,0.0,2.857142857142858,-2.857142857142857,0.0
gpt56terra,implicit_political,blue_state,Blue state,CC25_340d,35,0.6,0.37142857142857144,0.02857142857142857,0.6285714285714286,0.3142857142857143,0.05714285714285714,2.857142857142858,-5.714285714285716,2.857142857142857
gpt56terra,implicit_political,blue_state,Blue state,CC25_343a,35,0.8,0.2,0.0,0.8,0.2,0.0,0.0,0.0,0.0
gpt56terra,implicit_political,blue_state,Blue state,CC25_343b,35,0.7428571428571429,0.2571428571428571,0.0,0.7714285714285715,0.22857142857142856,0.0,2.857142857142858,-2.8571428571428554,0.0
gpt56terra,implicit_political,blue_state,Blue state,CC25_343c,35,0.8857142857142857,0.11428571428571428,0.0,0.8857142857142857,0.11428571428571428,0.0,0.0,0.0,0.0
gpt56terra,implicit_political,blue_state,Blue state,CC25_326d,35,0.6857142857142857,0.2857142857142857,0.02857142857142857,0.7428571428571429,0.2571428571428571,0.0,5.714285714285716,-2.857142857142858,-2.857142857142857
gpt56terra,implicit_political,blue_state,Blue state,CC25_326e,35,0.6571428571428571,0.34285714285714286,0.0,0.6857142857142857,0.3142857142857143,0.0,2.857142857142858,-2.857142857142858,0.0
sonnet5,implicit_political,blue_state,Blue state,CC25_323a,35,0.6857142857142857,0.3142857142857143,0.0,0.6571428571428571,0.34285714285714286,0.0,-2.857142857142858,2.857142857142858,0.0
sonnet5,implicit_political,blue_state,Blue state,CC25_321a,35,0.2571428571428571,0.6857142857142857,0.05714285714285714,0.22857142857142856,0.6571428571428571,0.11428571428571428,-2.8571428571428554,-2.857142857142858,5.714285714285714
sonnet5,implicit_political,blue_state,Blue state,CC25_323c,35,0.42857142857142855,0.5714285714285714,0.0,0.2857142857142857,0.7142857142857143,0.0,-14.285714285714285,14.28571428571429,0.0
sonnet5,implicit_political,blue_state,Blue state,CC25_340d,35,0.5142857142857142,0.45714285714285713,0.02857142857142857,0.5714285714285714,0.4,0.02857142857142857,5.714285714285716,-5.714285714285711,0.0
sonnet5,implicit_political,blue_state,Blue state,CC25_326b,35,0.6,0.4,0.0,0.7142857142857143,0.2857142857142857,0.0,11.428571428571432,-11.428571428571432,0.0
sonnet5,implicit_political,blue_state,Blue state,CC25_343a,35,0.45714285714285713,0.5142857142857142,0.02857142857142857,0.37142857142857144,0.6,0.02857142857142857,-8.57142857142857,8.571428571428575,0.0
sonnet5,implicit_political,blue_state,Blue state,CC25_321c,35,0.45714285714285713,0.5142857142857142,0.02857142857142857,0.4857142857142857,0.5142857142857142,0.0,2.857142857142858,0.0,-2.857142857142857
sonnet5,implicit_political,blue_state,Blue state,CC25_326a,35,0.45714285714285713,0.5428571428571428,0.0,0.4857142857142857,0.5142857142857142,0.0,2.857142857142858,-2.857142857142858,0.0
sonnet5,implicit_political,blue_state,Blue state,CC25_343c,35,0.5428571428571428,0.45714285714285713,0.0,0.5142857142857142,0.45714285714285713,0.02857142857142857,-2.857142857142858,0.0,2.857142857142857
sonnet5,implicit_political,blue_state,Blue state,CC25_343b,35,0.3142857142857143,0.5714285714285714,0.11428571428571428,0.37142857142857144,0.4857142857142857,0.14285714285714285,5.714285714285716,-8.57142857142857,2.8571428571428568
sonnet5,implicit_political,blue_state,Blue state,CC25_326c,35,0.7714285714285715,0.22857142857142856,0.0,0.6857142857142857,0.3142857142857143,0.0,-8.571428571428575,8.571428571428571,0.0
sonnet5,implicit_political,blue_state,Blue state,CC25_323b,35,0.2857142857142857,0.6285714285714286,0.08571428571428572,0.22857142857142856,0.6285714285714286,0.14285714285714285,-5.7142857142857135,0.0,5.7142857142857135
sonnet5,implicit_political,blue_state,Blue state,CC25_324,35,0.2857142857142857,0.7142857142857143,0.0,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.0
sonnet5,implicit_political,blue_state,Blue state,CC25_321e,35,0.2571428571428571,0.6285714285714286,0.11428571428571428,0.3142857142857143,0.6571428571428571,0.02857142857142857,5.714285714285716,2.857142857142858,-8.571428571428571
sonnet5,implicit_political,blue_state,Blue state,CC25_321b,35,0.08571428571428572,0.6857142857142857,0.22857142857142856,0.05714285714285714,0.7142857142857143,0.22857142857142856,-2.857142857142857,2.857142857142858,0.0
sonnet5,implicit_political,blue_state,Blue state,CC25_326d,35,0.3142857142857143,0.6285714285714286,0.05714285714285714,0.22857142857142856,0.6857142857142857,0.08571428571428572,-8.571428571428571,5.714285714285716,2.857142857142857
sonnet5,implicit_political,blue_state,Blue state,CC25_323d,35,0.9142857142857143,0.08571428571428572,0.0,0.8285714285714286,0.17142857142857143,0.0,-8.571428571428562,8.571428571428571,0.0
sonnet5,implicit_political,blue_state,Blue state,CC25_321d,35,0.45714285714285713,0.45714285714285713,0.08571428571428572,0.34285714285714286,0.5428571428571428,0.11428571428571428,-11.428571428571427,8.57142857142857,2.8571428571428568
sonnet5,implicit_political,blue_state,Blue state,CC25_326e,35,0.3142857142857143,0.5714285714285714,0.11428571428571428,0.42857142857142855,0.5142857142857142,0.05714285714285714,11.428571428571427,-5.714285714285716,-5.714285714285714
qwen,implicit_political,swing_state,Swing state,CC25_324,105,0.4380952380952381,0.5523809523809524,0.009523809523809525,0.41904761904761906,0.580952380952381,0.0,-1.9047619047619035,2.857142857142858,-0.9523809523809524
qwen,implicit_political,swing_state,Swing state,CC25_321a,105,0.18095238095238095,0.7238095238095238,0.09523809523809523,0.1619047619047619,0.7904761904761904,0.047619047619047616,-1.9047619047619035,6.666666666666665,-4.761904761904762
qwen,implicit_political,swing_state,Swing state,CC25_321b,105,0.1619047619047619,0.6952380952380952,0.14285714285714285,0.10476190476190476,0.7333333333333333,0.1619047619047619,-5.714285714285714,3.809523809523807,1.9047619047619064
qwen,implicit_political,swing_state,Swing state,CC25_321c,105,0.6190476190476191,0.38095238095238093,0.0,0.5619047619047619,0.4380952380952381,0.0,-5.714285714285716,5.714285714285716,0.0
qwen,implicit_political,swing_state,Swing state,CC25_323a,105,0.7904761904761904,0.20952380952380953,0.0,0.8095238095238095,0.19047619047619047,0.0,1.904761904761909,-1.9047619047619064,0.0
qwen,implicit_political,swing_state,Swing state,CC25_323b,105,0.47619047619047616,0.45714285714285713,0.06666666666666667,0.3047619047619048,0.6095238095238096,0.08571428571428572,-17.14285714285714,15.238095238095244,1.9047619047619049
qwen,implicit_political,swing_state,Swing state,CC25_323c,105,0.638095238095238,0.3619047619047619,0.0,0.6285714285714286,0.37142857142857144,0.0,-0.952380952380949,0.9523809523809545,0.0
qwen,implicit_political,swing_state,Swing state,CC25_323d,105,0.9333333333333333,0.06666666666666667,0.0,0.9047619047619048,0.09523809523809523,0.0,-2.857142857142858,2.8571428571428568,0.0
qwen,implicit_political,swing_state,Swing state,CC25_321d,105,0.8095238095238095,0.13333333333333333,0.05714285714285714,0.6952380952380952,0.2571428571428571,0.047619047619047616,-11.428571428571432,12.380952380952378,-0.9523809523809524
qwen,implicit_political,swing_state,Swing state,CC25_321e,105,0.6571428571428571,0.24761904761904763,0.09523809523809523,0.6285714285714286,0.3238095238095238,0.047619047619047616,-2.857142857142858,7.6190476190476195,-4.761904761904762
qwen,implicit_political,swing_state,Swing state,CC25_326a,105,0.6761904761904762,0.3238095238095238,0.0,0.6190476190476191,0.38095238095238093,0.0,-5.714285714285716,5.714285714285711,0.0
qwen,implicit_political,swing_state,Swing state,CC25_326b,105,0.8952380952380953,0.08571428571428572,0.01904761904761905,0.8095238095238095,0.19047619047619047,0.0,-8.571428571428575,10.476190476190474,-1.9047619047619049
qwen,implicit_political,swing_state,Swing state,CC25_326c,105,0.8571428571428571,0.14285714285714285,0.0,0.8285714285714286,0.17142857142857143,0.0,-2.857142857142847,2.857142857142858,0.0
qwen,implicit_political,swing_state,Swing state,CC25_340d,105,0.5619047619047619,0.3523809523809524,0.08571428571428572,0.5428571428571428,0.37142857142857144,0.08571428571428572,-1.904761904761909,1.9047619047619035,0.0
qwen,implicit_political,swing_state,Swing state,CC25_343a,105,0.7904761904761904,0.20952380952380953,0.0,0.7523809523809524,0.24761904761904763,0.0,-3.809523809523807,3.8095238095238098,0.0
qwen,implicit_political,swing_state,Swing state,CC25_343b,105,0.7619047619047619,0.17142857142857143,0.06666666666666667,0.6666666666666666,0.23809523809523808,0.09523809523809523,-9.523809523809524,6.666666666666665,2.8571428571428568
qwen,implicit_political,swing_state,Swing state,CC25_343c,105,0.7904761904761904,0.1619047619047619,0.047619047619047616,0.7333333333333333,0.2571428571428571,0.009523809523809525,-5.714285714285716,9.52380952380952,-3.8095238095238093
qwen,implicit_political,swing_state,Swing state,CC25_326d,105,0.5523809523809524,0.4095238095238095,0.0380952380952381,0.44761904761904764,0.49523809523809526,0.05714285714285714,-10.476190476190478,8.571428571428575,1.9047619047619042
qwen,implicit_political,swing_state,Swing state,CC25_326e,105,0.5333333333333333,0.4095238095238095,0.05714285714285714,0.49523809523809526,0.47619047619047616,0.02857142857142857,-3.809523809523807,6.666666666666665,-2.857142857142857
gemma,implicit_political,swing_state,Swing state,CC25_324,105,0.4,0.5904761904761905,0.009523809523809525,0.2761904761904762,0.7238095238095238,0.0,-12.380952380952381,13.33333333333333,-0.9523809523809524
gemma,implicit_political,swing_state,Swing state,CC25_321a,105,0.24761904761904763,0.638095238095238,0.11428571428571428,0.11428571428571428,0.6476190476190476,0.23809523809523808,-13.333333333333336,0.9523809523809601,12.38095238095238
gemma,implicit_political,swing_state,Swing state,CC25_321b,105,0.12380952380952381,0.6857142857142857,0.19047619047619047,0.12380952380952381,0.7142857142857143,0.1619047619047619,0.0,2.857142857142858,-2.8571428571428554
gemma,implicit_political,swing_state,Swing state,CC25_321c,105,0.5523809523809524,0.44761904761904764,0.0,0.38095238095238093,0.6190476190476191,0.0,-17.14285714285715,17.142857142857142,0.0
gemma,implicit_political,swing_state,Swing state,CC25_323a,105,0.6761904761904762,0.3238095238095238,0.0,0.6476190476190476,0.3523809523809524,0.0,-2.857142857142858,2.857142857142858,0.0
gemma,implicit_political,swing_state,Swing state,CC25_323b,105,0.5619047619047619,0.4,0.0380952380952381,0.4666666666666667,0.4666666666666667,0.06666666666666667,-9.523809523809524,6.666666666666665,2.8571428571428568
gemma,implicit_political,swing_state,Swing state,CC25_323c,105,0.7523809523809524,0.24761904761904763,0.0,0.6190476190476191,0.37142857142857144,0.009523809523809525,-13.33333333333333,12.380952380952381,0.9523809523809524
gemma,implicit_political,swing_state,Swing state,CC25_323d,105,0.8380952380952381,0.1619047619047619,0.0,0.780952380952381,0.21904761904761905,0.0,-5.714285714285716,5.7142857142857135,0.0
gemma,implicit_political,swing_state,Swing state,CC25_321d,105,0.580952380952381,0.38095238095238093,0.0380952380952381,0.5238095238095238,0.42857142857142855,0.047619047619047616,-5.714285714285716,4.761904761904762,0.9523809523809518
gemma,implicit_political,swing_state,Swing state,CC25_321e,105,0.580952380952381,0.4,0.01904761904761905,0.5333333333333333,0.45714285714285713,0.009523809523809525,-4.761904761904767,5.714285714285711,-0.9523809523809524
gemma,implicit_political,swing_state,Swing state,CC25_326a,105,0.4,0.6,0.0,0.38095238095238093,0.6095238095238096,0.009523809523809525,-1.904761904761909,0.9523809523809601,0.9523809523809524
gemma,implicit_political,swing_state,Swing state,CC25_326b,105,0.6952380952380952,0.3047619047619048,0.0,0.5428571428571428,0.45714285714285713,0.0,-15.238095238095239,15.238095238095234,0.0
gemma,implicit_political,swing_state,Swing state,CC25_326c,105,0.7333333333333333,0.26666666666666666,0.0,0.7047619047619048,0.29523809523809524,0.0,-2.857142857142847,2.857142857142858,0.0
gemma,implicit_political,swing_state,Swing state,CC25_340d,105,0.638095238095238,0.29523809523809524,0.06666666666666667,0.580952380952381,0.29523809523809524,0.12380952380952381,-5.714285714285705,0.0,5.714285714285714
gemma,implicit_political,swing_state,Swing state,CC25_343a,105,0.5714285714285714,0.4,0.02857142857142857,0.5238095238095238,0.47619047619047616,0.0,-4.761904761904756,7.619047619047614,-2.857142857142857
gemma,implicit_political,swing_state,Swing state,CC25_343b,105,0.5142857142857142,0.29523809523809524,0.19047619047619047,0.49523809523809526,0.4,0.10476190476190476,-1.904761904761898,10.476190476190478,-8.57142857142857
gemma,implicit_political,swing_state,Swing state,CC25_343c,105,0.5714285714285714,0.23809523809523808,0.19047619047619047,0.5523809523809524,0.3238095238095238,0.12380952380952381,-1.904761904761898,8.571428571428575,-6.666666666666665
gemma,implicit_political,swing_state,Swing state,CC25_326d,105,0.3238095238095238,0.4666666666666667,0.20952380952380953,0.3047619047619048,0.5047619047619047,0.19047619047619047,-1.9047619047619035,3.809523809523807,-1.9047619047619064
gemma,implicit_political,swing_state,Swing state,CC25_326e,105,0.4666666666666667,0.4857142857142857,0.047619047619047616,0.4095238095238095,0.5333333333333333,0.05714285714285714,-5.714285714285716,4.761904761904762,0.9523809523809524
llama,implicit_political,swing_state,Swing state,CC25_324,105,0.5523809523809524,0.44761904761904764,0.0,0.4857142857142857,0.4857142857142857,0.02857142857142857,-6.6666666666666705,3.809523809523807,2.857142857142857
llama,implicit_political,swing_state,Swing state,CC25_321a,105,0.5619047619047619,0.42857142857142855,0.009523809523809525,0.5619047619047619,0.41904761904761906,0.01904761904761905,0.0,-0.952380952380949,0.9523809523809524
llama,implicit_political,swing_state,Swing state,CC25_321b,105,0.0761904761904762,0.6952380952380952,0.22857142857142856,0.1523809523809524,0.6952380952380952,0.1523809523809524,7.6190476190476195,0.0,-7.619047619047617
llama,implicit_political,swing_state,Swing state,CC25_321c,105,0.7714285714285715,0.22857142857142856,0.0,0.5904761904761905,0.3904761904761905,0.01904761904761905,-18.0952380952381,16.19047619047619,1.9047619047619049
llama,implicit_political,swing_state,Swing state,CC25_323a,105,0.8857142857142857,0.11428571428571428,0.0,0.8857142857142857,0.11428571428571428,0.0,0.0,0.0,0.0
llama,implicit_political,swing_state,Swing state,CC25_323b,105,0.3238095238095238,0.4857142857142857,0.19047619047619047,0.4095238095238095,0.4857142857142857,0.10476190476190476,8.57142857142857,0.0,-8.57142857142857
llama,implicit_political,swing_state,Swing state,CC25_323c,105,0.6666666666666666,0.3333333333333333,0.0,0.7238095238095238,0.2761904761904762,0.0,5.714285714285716,-5.714285714285711,0.0
llama,implicit_political,swing_state,Swing state,CC25_323d,105,0.9428571428571428,0.05714285714285714,0.0,0.9809523809523809,0.01904761904761905,0.0,3.809523809523807,-3.8095238095238093,0.0
llama,implicit_political,swing_state,Swing state,CC25_321d,105,0.41904761904761906,0.4380952380952381,0.14285714285714285,0.4857142857142857,0.38095238095238093,0.13333333333333333,6.666666666666665,-5.714285714285716,-0.9523809523809518
llama,implicit_political,swing_state,Swing state,CC25_321e,105,0.4666666666666667,0.4857142857142857,0.047619047619047616,0.2857142857142857,0.49523809523809526,0.21904761904761905,-18.0952380952381,0.9523809523809545,17.142857142857142
llama,implicit_political,swing_state,Swing state,CC25_326a,105,0.7619047619047619,0.23809523809523808,0.0,0.8,0.2,0.0,3.809523809523818,-3.809523809523807,0.0
llama,implicit_political,swing_state,Swing state,CC25_326b,105,0.8666666666666667,0.13333333333333333,0.0,0.8761904761904762,0.12380952380952381,0.0,0.952380952380949,-0.9523809523809518,0.0
llama,implicit_political,swing_state,Swing state,CC25_326c,105,0.8761904761904762,0.12380952380952381,0.0,0.8095238095238095,0.19047619047619047,0.0,-6.666666666666665,6.666666666666665,0.0
llama,implicit_political,swing_state,Swing state,CC25_340d,105,0.4666666666666667,0.4380952380952381,0.09523809523809523,0.5238095238095238,0.3523809523809524,0.12380952380952381,5.714285714285716,-8.57142857142857,2.857142857142858
llama,implicit_political,swing_state,Swing state,CC25_343a,99,0.5656565656565656,0.3838383838383838,0.050505050505050504,0.6666666666666666,0.31313131313131315,0.020202020202020204,10.1010101010101,-7.0707070707070665,-3.03030303030303
llama,implicit_political,swing_state,Swing state,CC25_343b,105,0.5333333333333333,0.3333333333333333,0.13333333333333333,0.5238095238095238,0.3238095238095238,0.1523809523809524,-0.952380952380949,-0.952380952380949,1.9047619047619064
llama,implicit_political,swing_state,Swing state,CC25_343c,105,0.8761904761904762,0.11428571428571428,0.009523809523809525,0.8476190476190476,0.14285714285714285,0.009523809523809525,-2.857142857142858,2.8571428571428568,0.0
llama,implicit_political,swing_state,Swing state,CC25_326d,105,0.5714285714285714,0.37142857142857144,0.05714285714285714,0.7047619047619048,0.26666666666666666,0.02857142857142857,13.333333333333341,-10.476190476190478,-2.857142857142857
llama,implicit_political,swing_state,Swing state,CC25_326e,105,0.6952380952380952,0.29523809523809524,0.009523809523809525,0.6476190476190476,0.3333333333333333,0.01904761904761905,-4.761904761904756,3.809523809523807,0.9523809523809524
gpt56terra,implicit_political,swing_state,Swing state,CC25_324,35,0.5428571428571428,0.45714285714285713,0.0,0.6857142857142857,0.3142857142857143,0.0,14.28571428571429,-14.285714285714285,0.0
gpt56terra,implicit_political,swing_state,Swing state,CC25_321a,35,0.42857142857142855,0.5714285714285714,0.0,0.37142857142857144,0.6285714285714286,0.0,-5.714285714285711,5.714285714285716,0.0
gpt56terra,implicit_political,swing_state,Swing state,CC25_321b,35,0.37142857142857144,0.45714285714285713,0.17142857142857143,0.22857142857142856,0.4857142857142857,0.2857142857142857,-14.285714285714288,2.857142857142858,11.428571428571427
gpt56terra,implicit_political,swing_state,Swing state,CC25_321c,35,0.8,0.2,0.0,0.8571428571428571,0.14285714285714285,0.0,5.714285714285705,-5.714285714285716,0.0
gpt56terra,implicit_political,swing_state,Swing state,CC25_323a,35,0.8285714285714286,0.17142857142857143,0.0,0.8285714285714286,0.17142857142857143,0.0,0.0,0.0,0.0
gpt56terra,implicit_political,swing_state,Swing state,CC25_323b,35,0.08571428571428572,0.6857142857142857,0.22857142857142856,0.08571428571428572,0.5142857142857142,0.4,0.0,-17.14285714285715,17.142857142857146
gpt56terra,implicit_political,swing_state,Swing state,CC25_323c,35,0.6857142857142857,0.3142857142857143,0.0,0.6571428571428571,0.3142857142857143,0.02857142857142857,-2.857142857142858,0.0,2.857142857142857
gpt56terra,implicit_political,swing_state,Swing state,CC25_323d,35,0.9428571428571428,0.05714285714285714,0.0,0.9714285714285714,0.02857142857142857,0.0,2.857142857142858,-2.857142857142857,0.0
gpt56terra,implicit_political,swing_state,Swing state,CC25_321d,35,0.5428571428571428,0.37142857142857144,0.08571428571428572,0.5142857142857142,0.4,0.08571428571428572,-2.857142857142858,2.857142857142858,0.0
gpt56terra,implicit_political,swing_state,Swing state,CC25_321e,35,0.6285714285714286,0.3142857142857143,0.05714285714285714,0.5714285714285714,0.34285714285714286,0.08571428571428572,-5.714285714285716,2.857142857142858,2.857142857142857
gpt56terra,implicit_political,swing_state,Swing state,CC25_326a,35,0.8571428571428571,0.14285714285714285,0.0,0.8285714285714286,0.17142857142857143,0.0,-2.857142857142847,2.857142857142858,0.0
gpt56terra,implicit_political,swing_state,Swing state,CC25_326b,35,0.8571428571428571,0.14285714285714285,0.0,0.8857142857142857,0.11428571428571428,0.0,2.857142857142858,-2.8571428571428568,0.0
gpt56terra,implicit_political,swing_state,Swing state,CC25_326c,35,0.9142857142857143,0.08571428571428572,0.0,0.8857142857142857,0.11428571428571428,0.0,-2.857142857142858,2.8571428571428568,0.0
gpt56terra,implicit_political,swing_state,Swing state,CC25_340d,35,0.6,0.37142857142857144,0.02857142857142857,0.6,0.34285714285714286,0.05714285714285714,0.0,-2.857142857142858,2.857142857142857
gpt56terra,implicit_political,swing_state,Swing state,CC25_343a,35,0.8,0.2,0.0,0.7428571428571429,0.2571428571428571,0.0,-5.714285714285716,5.714285714285711,0.0
gpt56terra,implicit_political,swing_state,Swing state,CC25_343b,35,0.7428571428571429,0.2571428571428571,0.0,0.6857142857142857,0.2571428571428571,0.05714285714285714,-5.714285714285716,0.0,5.714285714285714
gpt56terra,implicit_political,swing_state,Swing state,CC25_343c,35,0.8857142857142857,0.11428571428571428,0.0,0.8857142857142857,0.11428571428571428,0.0,0.0,0.0,0.0
gpt56terra,implicit_political,swing_state,Swing state,CC25_326d,35,0.6857142857142857,0.2857142857142857,0.02857142857142857,0.7142857142857143,0.2571428571428571,0.02857142857142857,2.857142857142858,-2.857142857142858,0.0
gpt56terra,implicit_political,swing_state,Swing state,CC25_326e,35,0.6571428571428571,0.34285714285714286,0.0,0.7142857142857143,0.2571428571428571,0.02857142857142857,5.714285714285716,-8.571428571428575,2.857142857142857
sonnet5,implicit_political,swing_state,Swing state,CC25_321e,35,0.2571428571428571,0.6285714285714286,0.11428571428571428,0.2857142857142857,0.6,0.11428571428571428,2.857142857142858,-2.857142857142858,0.0
sonnet5,implicit_political,swing_state,Swing state,CC25_323c,35,0.42857142857142855,0.5714285714285714,0.0,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.0
sonnet5,implicit_political,swing_state,Swing state,CC25_343c,35,0.5428571428571428,0.45714285714285713,0.0,0.3142857142857143,0.6571428571428571,0.02857142857142857,-22.857142857142854,20.0,2.857142857142857
sonnet5,implicit_political,swing_state,Swing state,CC25_321d,35,0.45714285714285713,0.45714285714285713,0.08571428571428572,0.3142857142857143,0.5714285714285714,0.11428571428571428,-14.285714285714285,11.428571428571427,2.8571428571428568
sonnet5,implicit_political,swing_state,Swing state,CC25_343a,35,0.45714285714285713,0.5142857142857142,0.02857142857142857,0.2,0.7142857142857143,0.08571428571428572,-25.71428571428571,20.000000000000007,5.714285714285714
sonnet5,implicit_political,swing_state,Swing state,CC25_321c,35,0.45714285714285713,0.5142857142857142,0.02857142857142857,0.5428571428571428,0.45714285714285713,0.0,8.57142857142857,-5.714285714285711,-2.857142857142857
sonnet5,implicit_political,swing_state,Swing state,CC25_323d,35,0.9142857142857143,0.08571428571428572,0.0,0.7714285714285715,0.22857142857142856,0.0,-14.28571428571428,14.285714285714285,0.0
sonnet5,implicit_political,swing_state,Swing state,CC25_326b,35,0.6,0.4,0.0,0.6571428571428571,0.34285714285714286,0.0,5.714285714285716,-5.714285714285716,0.0
sonnet5,implicit_political,swing_state,Swing state,CC25_340d,35,0.5142857142857142,0.45714285714285713,0.02857142857142857,0.5714285714285714,0.34285714285714286,0.08571428571428572,5.714285714285716,-11.428571428571427,5.714285714285714
